Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT (mins),Avg CTAT (mins),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value (INR),Ride Distance (km),Driver Ratings,Customer Rating
23-09-2025,00:07:00,CNR6184379,Successful,CUST656738,Auto,Banashankari,Langford Town,4.1,6.5,0,,0,,0,,103.78,4.69,5,3.1
18-09-2025,02:56:00,CNR9629204,Cancelled-Driver,CUST932097,Auto,HSR Layout,Sunkadakatte,,,0,,1,Customer related issue,0,,,,,
09-09-2025,22:57:00,CNR5077272,Cancelled-Customer,CUST472283,Bike,BTM Layout,Sanjay Nagar,,,1,Change of plans,0,,0,,,,,
14-09-2025,20:37:00,CNR9093808,Successful,CUST540884,Prime Sedan,Koramangala,Sanjay Nagar,3.4,5.7,0,,0,,0,,260.71,3.97,5,5
11-09-2025,17:09:00,CNR3422298,Incomplete,CUST888555,Mini,Indiranagar,Koramangala,,,0,,0,,1,Customer Demand,,,,
19-09-2025,13:08:00,CNR6675981,Successful,CUST998998,Prime Plus,Kengeri,Domlur,6.1,8.8,0,,0,,0,,587.03,8.51,5,3.7
27-09-2025,01:19:00,CNR0420415,Successful,CUST569237,Prime SUV,Kothanur,Salarpuria,3.1,2.7,0,,0,,0,,282.4,9.88,3.7,4.1
18-09-2025,01:57:00,CNR9563368,Successful,CUST434033,Auto,Nayandahalli,New Thippasandra,2.4,3.8,0,,0,,0,,490.46,4.33,5,5
20-09-2025,11:13:00,CNR0457944,Failed,CUST703100,Mini,Kundalahalli,Yeshwanthpur,,,0,,0,,0,,,,,
16-09-2025,21:06:00,CNR1250363,Incomplete,CUST222448,eBike,Kumaraswamy Layout,Kengeri,,,0,,0,,1,Vehicle Breakdown,,,,
03-09-2025,11:49:00,CNR7055583,Successful,CUST127428,Prime SUV,Jalahalli,Kundalahalli,2.3,4.9,0,,0,,0,,425,8.39,4.9,4.8
07-09-2025,17:56:00,CNR8721525,Successful,CUST758873,Prime SUV,Srirampura,Kundalahalli,12,12.9,0,,0,,0,,246.48,7.58,5,4.2
15-09-2025,19:47:00,CNR0228038,Successful,CUST492972,Prime Sedan,Sompura,Rajajinagar,11.1,11.1,0,,0,,0,,303.22,4.43,4.2,3.8
10-09-2025,04:59:00,CNR1802119,Successful,CUST986796,eBike,Gandhi Nagar,Whitefield,8.4,10,0,,0,,0,,419.92,9.62,4.8,4.4
07-09-2025,19:56:00,CNR1377921,Successful,CUST784302,Mini,Yelahanka,Hebbal Kempapura,3,3.6,0,,0,,0,,51.55,1.5,5,4.2
16-09-2025,13:01:00,CNR5709750,Cancelled-Customer,CUST557253,Auto,Malleswaram,Jayanagar,,,1,Wrong Address,0,,0,,,,,
11-09-2025,05:47:00,CNR3635438,Successful,CUST869297,eBike,Banashankari,Koramangala,4.9,5.6,0,,0,,0,,349.69,6.8,4.9,4.3
08-09-2025,10:50:00,CNR6985246,Successful,CUST924426,Mini,Kumaraswamy Layout,Ejipura,3.6,4.9,0,,0,,0,,984.32,14.9,4.5,4.5
14-09-2025,13:51:00,CNR0302736,Cancelled-Driver,CUST322882,eBike,Nayandahalli,BTM Layout,,,0,,1,More than permitted people in there,0,,,,,
06-09-2025,19:50:00,CNR6459249,Successful,CUST935194,Prime Sedan,Hebbal,Sompura,10.3,10.6,0,,0,,0,,986.57,16.42,3.7,4.4
28-09-2025,22:06:00,CNR4898769,Cancelled-Driver,CUST869324,Bike,BTM Layout,RT Nagar,,,0,,1,Customer related issue,0,,,,,
27-09-2025,01:54:00,CNR3526773,Successful,CUST719933,Prime SUV,Srirampura,Gandhi Nagar,5.4,6.7,0,,0,,0,,1080.1,16.54,4.9,3.9
21-09-2025,06:52:00,CNR5022843,Cancelled-Driver,CUST783795,Prime Plus,Kaggadasapura,Chamarajpet,,,0,,1,More than permitted people in there,0,,,,,
05-09-2025,11:19:00,CNR6105543,Successful,CUST803497,Prime SUV,Basavanagudi,Rajamahendri,2.7,4.5,0,,0,,0,,138.79,3.91,5,4.5
24-09-2025,07:14:00,CNR3281797,Successful,CUST964278,Prime Plus,Frazer Town,Malleswaram,5.4,9,0,,0,,0,,691.43,9.96,4.3,4.1
25-09-2025,00:42:00,CNR4475360,Failed,CUST535861,Prime Plus,Jalahalli,Srirampura,,,0,,0,,0,,,,,
24-09-2025,06:25:00,CNR8269511,Successful,CUST608493,Mini,Electronic City,Banashankari,8.3,9.3,0,,0,,0,,50.5,2.16,5,4
05-09-2025,10:17:00,CNR3482513,Cancelled-Driver,CUST148662,Prime Sedan,Hebbal Kempapura,Kaggadasapura,,,0,,1,More than permitted people in there,0,,,,,
20-09-2025,02:49:00,CNR2115585,Successful,CUST793710,Prime Sedan,Indiranagar,Kundalahalli,7.6,9,0,,0,,0,,649.32,9.51,4.7,5
26-09-2025,20:32:00,CNR0986859,Cancelled-Driver,CUST417730,eBike,Jalahalli,Chamarajpet,,,0,,1,Personal & Car related issues,0,,,,,
19-09-2025,12:43:00,CNR0050039,Cancelled-Driver,CUST997288,Prime SUV,Whitefield Main Road,BTM Layout,,,0,,1,The customer was coughing/sick,0,,,,,
20-09-2025,17:21:00,CNR9787671,Successful,CUST390951,Bike,Banaswadi,Hebbal,2.9,5,0,,0,,0,,436.56,9.49,4.9,4.2
14-09-2025,03:56:00,CNR6946659,Cancelled-Driver,CUST923233,Prime Plus,Kengeri,MG Road,,,0,,1,Personal & Car related issues,0,,,,,
17-09-2025,05:37:00,CNR0559890,Successful,CUST566965,Bike,Koramangala,Rajajinagar,5.2,6.4,0,,0,,0,,256,9.75,5,4.6
02-09-2025,08:02:00,CNR1955195,Successful,CUST600661,Bike,Hebbal Kempapura,Langford Town,2.9,3.8,0,,0,,0,,89.64,2.39,3.7,5
20-09-2025,03:38:00,CNR6234644,Successful,CUST604698,Prime Plus,BTM Layout,Jayanagar,4,6.6,0,,0,,0,,346.59,7.97,4.3,4.4
04-09-2025,23:50:00,CNR3295840,Failed,CUST964952,eBike,Gottigere,Banaswadi,,,0,,0,,0,,,,,
13-09-2025,10:27:00,CNR5616490,Successful,CUST216374,Prime SUV,Langford Town,Sunkadakatte,6.9,10,0,,0,,0,,405.7,5,4.8,4.2
10-09-2025,16:07:00,CNR3379956,Failed,CUST384889,Prime Plus,Domlur,Gottigere,,,0,,0,,0,,,,,
17-09-2025,12:57:00,CNR0486122,Successful,CUST135703,Prime Plus,Koramangala,Srirampura,6.3,7.5,0,,0,,0,,54.03,3.38,5,3.8
06-09-2025,18:12:00,CNR6019864,Cancelled-Driver,CUST472703,eBike,Shivaji Nagar,Koramangala 4th Block,,,0,,1,The customer was coughing/sick,0,,,,,
21-09-2025,22:43:00,CNR3698351,Incomplete,CUST944060,Auto,Indiranagar,Srirampura,,,0,,0,,1,Other Issue,,,,
25-09-2025,23:47:00,CNR3004244,Cancelled-Driver,CUST572154,Prime Sedan,Frazer Town,Srirampura,,,0,,1,The customer was coughing/sick,0,,,,,
07-09-2025,21:04:00,CNR5769483,Failed,CUST986959,Bike,Kumaraswamy Layout,Kengeri,,,0,,0,,0,,,,,
05-09-2025,21:58:00,CNR7248561,Successful,CUST988614,Prime Plus,Koramangala,Hebbal,2.6,3.5,0,,0,,0,,170.99,2.72,4.3,5
06-09-2025,10:39:00,CNR2898919,Successful,CUST590807,eBike,Electronic City,Malleshwaram,9.4,10.1,0,,0,,0,,567.83,16,4.6,3.9
27-09-2025,03:46:00,CNR5171817,Successful,CUST158096,Prime Plus,Electronic City,BTM Layout,3.7,5.8,0,,0,,0,,148.45,4.53,4.6,4.7
17-09-2025,16:19:00,CNR9405171,Successful,CUST241315,Prime Sedan,Malleswaram,New Thippasandra,15.6,18.4,0,,0,,0,,458.95,8.37,3.8,5
14-09-2025,21:26:00,CNR9173608,Cancelled-Customer,CUST482929,Prime SUV,MG Road,Gottigere,,,1,AC is not working,0,,0,,,,,
05-09-2025,22:18:00,CNR9422509,Cancelled-Driver,CUST886293,Bike,Koramangala 4th Block,Chamarajpet,,,0,,1,More than permitted people in there,0,,,,,
20-09-2025,21:43:00,CNR9051317,Cancelled-Customer,CUST119159,Prime Sedan,Kaggadasapura,Ulsoor,,,1,Wrong Address,0,,0,,,,,
27-09-2025,22:19:00,CNR0292587,Cancelled-Driver,CUST831079,eBike,Ejipura,Richmond Town,,,0,,1,Personal & Car related issues,0,,,,,
26-09-2025,12:35:00,CNR5040403,Successful,CUST189707,Prime Plus,Rajamahendri,BANASWADI,3.2,5.1,0,,0,,0,,533.37,17.05,5,4.6
20-09-2025,00:19:00,CNR9998198,Successful,CUST477461,Bike,Malleswaram,Sanjay Nagar,2.9,5.1,0,,0,,0,,37.55,2.5,4.5,4.5
04-09-2025,13:50:00,CNR8312364,Successful,CUST486429,Prime SUV,BANASWADI,Malleshwaram,6.6,9.1,0,,0,,0,,241.91,7.15,5,4.8
05-09-2025,18:38:00,CNR0724974,Successful,CUST395802,eBike,Domlur,Langford Town,5.2,8.3,0,,0,,0,,711.33,16.57,4.7,5
02-09-2025,20:20:00,CNR4441409,Successful,CUST368485,Prime Plus,Devanahalli,Ejipura,3.3,5.2,0,,0,,0,,800.98,10.57,5,3.9
08-09-2025,14:28:00,CNR6908877,Failed,CUST747707,eBike,Yeshwanthpur,Banaswadi,,,0,,0,,0,,,,,
06-09-2025,21:50:00,CNR4635130,Cancelled-Driver,CUST395881,Auto,Jalahalli,Gottigere,,,0,,1,Customer related issue,0,,,,,
08-09-2025,23:10:00,CNR9250416,Successful,CUST137519,Prime SUV,Indiranagar,Jayanagar,3.7,4.8,0,,0,,0,,154.43,1.72,5,5
13-09-2025,21:05:00,CNR5544226,Cancelled-Driver,CUST770983,Mini,Hebbal Kempapura,Rajajinagar,,,0,,1,More than permitted people in there,0,,,,,
28-09-2025,21:40:00,CNR5414066,Cancelled-Driver,CUST971077,Mini,Chamarajpet,Basavanagudi,,,0,,1,The customer was coughing/sick,0,,,,,
20-09-2025,02:52:00,CNR5977339,Successful,CUST922334,Mini,Koramangala,Sanjay Nagar,5.2,7.5,0,,0,,0,,94.28,4.8,4.7,4.9
26-09-2025,07:43:00,CNR1631889,Cancelled-Customer,CUST751071,Prime Sedan,Malleswaram,Hebbal Kempapura,,,1,Driver asked to cancel,0,,0,,,,,
21-09-2025,09:14:00,CNR6786754,Cancelled-Driver,CUST825584,Prime Sedan,Basavanagudi,Sompura,,,0,,1,Customer related issue,0,,,,,
05-09-2025,04:01:00,CNR9565877,Successful,CUST753248,Mini,Gottigere,Indiranagar,6.9,9.6,0,,0,,0,,263.69,4.96,4.4,3.8
22-09-2025,01:15:00,CNR3528558,Failed,CUST664372,Bike,Banaswadi,Banashankari,,,0,,0,,0,,,,,
09-09-2025,15:39:00,CNR2734408,Successful,CUST436287,Mini,Peenya,Ejipura,8.5,9.8,0,,0,,0,,351.14,4.72,5,3.7
20-09-2025,02:29:00,CNR4744841,Failed,CUST580552,eBike,Chamarajpet,Nayandahalli,,,0,,0,,0,,,,,
12-09-2025,20:36:00,CNR0529984,Failed,CUST951697,Prime SUV,Banaswadi,Richmond Town,,,0,,0,,0,,,,,
30-09-2025,06:45:00,CNR5586883,Successful,CUST439496,Auto,Jalahalli,Domlur,7.3,6.8,0,,0,,0,,293.61,7.46,5,4.5
09-09-2025,22:24:00,CNR7557587,Successful,CUST238606,Auto,Koramangala 7th Block,Whitefield,5.8,6.9,0,,0,,0,,89.9,3.05,5,4.5
09-09-2025,15:25:00,CNR4852075,Failed,CUST488185,Bike,Domlur,Kengeri,,,0,,0,,0,,,,,
28-09-2025,07:09:00,CNR1673399,Successful,CUST508360,Auto,Devanahalli,Basavanagudi,10.4,10.7,0,,0,,0,,264.99,4.72,5,4.8
01-09-2025,00:57:00,CNR1351435,Successful,CUST760529,Auto,Malleswaram,Koramangala 4th Block,17.2,16.3,0,,0,,0,,212.79,6.28,4.3,4.6
21-09-2025,03:49:00,CNR9491645,Successful,CUST326984,Prime Plus,Malleshwaram,Frazer Town,6.5,7.6,0,,0,,0,,775.62,13.76,4.5,4.9
22-09-2025,05:51:00,CNR3436840,Successful,CUST614443,Prime SUV,Indiranagar,Whitefield Main Road,5.3,6.7,0,,0,,0,,384.24,5.93,4.7,4.7
26-09-2025,22:33:00,CNR6200945,Failed,CUST370885,Bike,Rajajinagar,HSR Layout,,,0,,0,,0,,,,,
29-09-2025,14:03:00,CNR3339098,Successful,CUST380091,Auto,Shivaji Nagar,Jalahalli,2.4,4.4,0,,0,,0,,486.92,7.45,4.1,3.7
30-09-2025,17:15:00,CNR9509434,Successful,CUST882569,Auto,Jalahalli,Sanjay Nagar,4.5,6.7,0,,0,,0,,530.61,9.86,4.6,4.6
03-09-2025,03:29:00,CNR1646596,Cancelled-Customer,CUST676270,Auto,Gottigere,Frazer Town,,,1,Driver is not moving towards pickup location,0,,0,,,,,
26-09-2025,04:51:00,CNR0024663,Successful,CUST382157,Prime Plus,Kaggadasapura,Koramangala 4th Block,4.2,5.4,0,,0,,0,,1216.51,21.76,4.1,4.8
20-09-2025,14:42:00,CNR3933349,Successful,CUST474275,Prime Plus,Koramangala 7th Block,HSR Layout,3.1,5.2,0,,0,,0,,57.13,1.52,4.9,4.6
20-09-2025,17:38:00,CNR8608271,Successful,CUST452984,eBike,Yelahanka,MG Road,13.2,15.2,0,,0,,0,,268.31,7.09,4.6,3.7
06-09-2025,14:39:00,CNR9716698,Failed,CUST868147,Mini,Kalyan Nagar,Electronic City,,,0,,0,,0,,,,,
20-09-2025,16:27:00,CNR1234695,Successful,CUST453190,Mini,Banaswadi,Hebbal,2.9,4.9,0,,0,,0,,750.89,15.17,4,4.7
30-09-2025,17:28:00,CNR6651324,Successful,CUST843984,Mini,Kumaraswamy Layout,Kalyan Nagar,2.6,3.4,0,,0,,0,,423.66,5.65,4.2,4
27-09-2025,05:47:00,CNR6717215,Successful,CUST801606,Prime SUV,Sompura,Jalahalli,7.2,9.5,0,,0,,0,,858.96,11.33,4.7,5
14-09-2025,14:16:00,CNR8348574,Successful,CUST786288,Auto,Langford Town,Hebbal Kempapura,3.2,4.9,0,,0,,0,,348.79,4.68,4.4,5
02-09-2025,20:17:00,CNR7392183,Successful,CUST596395,Mini,Banaswadi,Malleswaram,3.1,4.6,0,,0,,0,,424.3,3.42,4.6,4.8
12-09-2025,16:31:00,CNR0445521,Successful,CUST509339,Bike,Banaswadi,Shivaji Nagar,3.9,4.8,0,,0,,0,,88.31,2.79,5,5
26-09-2025,20:15:00,CNR6044338,Cancelled-Customer,CUST973931,Auto,BANASWADI,Srirampura,,,1,Wrong Address,0,,0,,,,,
21-09-2025,20:15:00,CNR2603380,Failed,CUST889405,Prime SUV,Peenya,Hebbal Kempapura,,,0,,0,,0,,,,,
14-09-2025,08:21:00,CNR1216435,Failed,CUST805808,Prime Sedan,Shivaji Nagar,Devanahalli,,,0,,0,,0,,,,,
03-09-2025,17:05:00,CNR8512097,Incomplete,CUST529916,Prime Sedan,Kaggadasapura,HSR Layout,,,0,,0,,1,Customer Demand,,,,
13-09-2025,19:45:00,CNR5574549,Failed,CUST320747,eBike,Koramangala 7th Block,BTM Layout,,,0,,0,,0,,,,,
14-09-2025,06:04:00,CNR8460563,Incomplete,CUST353782,Bike,Devanahalli,Kothanur,,,0,,0,,1,Other Issue,,,,
28-09-2025,10:34:00,CNR6354062,Successful,CUST968300,eBike,Srirampura,Ulsoor,4.7,5.9,0,,0,,0,,202.92,8.56,4.8,4.4
20-09-2025,01:13:00,CNR8902719,Successful,CUST454695,Bike,Srirampura,Salarpuria,3.9,6.3,0,,0,,0,,671.79,9.84,5,4.8
10-09-2025,12:57:00,CNR0718776,Successful,CUST823358,Auto,Ulsoor,Frazer Town,5.1,7.2,0,,0,,0,,447.83,9.73,4.4,5
17-09-2025,18:44:00,CNR4381555,Incomplete,CUST384674,Mini,Jayanagar,MG Road,,,0,,0,,1,Vehicle Breakdown,,,,
03-09-2025,00:54:00,CNR3173163,Cancelled-Driver,CUST292669,Prime Plus,Malleshwaram,Sompura,,,0,,1,Customer related issue,0,,,,,
29-09-2025,18:24:00,CNR4369272,Successful,CUST103380,Mini,Shivaji Nagar,Basavanagudi,2.1,3,0,,0,,0,,527.68,13.46,4.8,4.1
12-09-2025,15:00:00,CNR2422695,Successful,CUST843002,eBike,Kothanur,New Thippasandra,5.8,7.4,0,,0,,0,,134.8,0.84,4.2,5
15-09-2025,11:19:00,CNR9897132,Successful,CUST450187,Mini,Whitefield,BANASWADI,6.6,8.6,0,,0,,0,,107.17,4.38,4.4,5
12-09-2025,12:54:00,CNR0235049,Cancelled-Driver,CUST127666,Prime SUV,Koramangala 4th Block,Ulsoor,,,0,,1,Customer related issue,0,,,,,
21-09-2025,13:34:00,CNR0548778,Cancelled-Customer,CUST692752,Mini,Kengeri,Kothanur,,,1,AC is not working,0,,0,,,,,
20-09-2025,17:51:00,CNR8636526,Successful,CUST458048,Auto,Yelahanka,Frazer Town,11.7,12.7,0,,0,,0,,916.33,13.69,4.8,4.9
22-09-2025,07:31:00,CNR8910192,Failed,CUST326299,Prime Plus,Yelahanka,Kalyan Nagar,,,0,,0,,0,,,,,
09-09-2025,07:17:00,CNR9847735,Successful,CUST918253,Prime SUV,Chamarajpet,Kundalahalli,8.7,10.9,0,,0,,0,,830.25,13.05,5,5
11-09-2025,13:31:00,CNR2397934,Incomplete,CUST110343,eBike,Koramangala,Shivaji Nagar,,,0,,0,,1,Other Issue,,,,
06-09-2025,00:24:00,CNR5478805,Cancelled-Driver,CUST819140,Bike,Basavanagudi,Shivaji Nagar,,,0,,1,The customer was coughing/sick,0,,,,,
20-09-2025,21:51:00,CNR9056839,Cancelled-Driver,CUST571143,Prime SUV,Rajajinagar,Whitefield,,,0,,1,Personal & Car related issues,0,,,,,
02-09-2025,05:53:00,CNR5443492,Successful,CUST268347,Prime Sedan,Peenya,Srirampura,11.9,11.7,0,,0,,0,,478.9,5.45,5,4.4
19-09-2025,14:58:00,CNR8121323,Cancelled-Driver,CUST593272,Prime SUV,Banashankari,Jalahalli,,,0,,1,More than permitted people in there,0,,,,,
27-09-2025,04:39:00,CNR8622176,Cancelled-Customer,CUST869372,Prime Plus,Kumaraswamy Layout,Malleswaram,,,1,AC is not working,0,,0,,,,,
27-09-2025,12:37:00,CNR3353699,Successful,CUST592987,Auto,Shivaji Nagar,Rajamahendri,3.5,5.7,0,,0,,0,,163.3,5.25,4.3,5
14-09-2025,00:05:00,CNR9132350,Successful,CUST237091,Prime SUV,MG Road,Whitefield Main Road,12.6,14.8,0,,0,,0,,912.45,14.7,4.6,4.4
14-09-2025,04:55:00,CNR0756410,Cancelled-Driver,CUST653619,Auto,Kundalahalli,Whitefield,,,0,,1,Customer related issue,0,,,,,
04-09-2025,01:16:00,CNR3216668,Successful,CUST755388,Prime Plus,Rajamahendri,Peenya,2.5,4.3,0,,0,,0,,414.09,4.4,4.7,4.6
20-09-2025,20:21:00,CNR8023837,Successful,CUST841107,Prime Plus,Chamarajpet,Kothanur,2.8,4.1,0,,0,,0,,146.79,4.43,5,4.8
26-09-2025,12:17:00,CNR0397739,Successful,CUST829306,Prime SUV,Kundalahalli,Whitefield,6.6,7.3,0,,0,,0,,254.59,9.55,3.9,4.1
08-09-2025,13:16:00,CNR3596257,Cancelled-Driver,CUST912269,Bike,Kothanur,Koramangala 4th Block,,,0,,1,Customer related issue,0,,,,,
13-09-2025,22:03:00,CNR7586575,Successful,CUST249852,Auto,New Thippasandra,Whitefield,3.3,4.9,0,,0,,0,,173.03,1.98,4.6,5
27-09-2025,11:14:00,CNR7910331,Successful,CUST597866,Prime Sedan,BANASWADI,Ulsoor,4.9,6.9,0,,0,,0,,196.72,1.3,3.8,4.8
27-09-2025,20:02:00,CNR3458627,Successful,CUST507973,Prime Plus,Basavanagudi,Salarpuria,5.9,8.2,0,,0,,0,,635.91,17.67,5,5
08-09-2025,07:12:00,CNR1384927,Successful,CUST699559,Prime Sedan,New Thippasandra,Langford Town,4.7,5.5,0,,0,,0,,93.85,2.25,4.6,5
18-09-2025,00:39:00,CNR2573698,Successful,CUST442868,Prime Plus,Salarpuria,Jayanagar,4.1,5.2,0,,0,,0,,184.92,1.01,4.2,5
07-09-2025,18:36:00,CNR0868100,Cancelled-Driver,CUST804906,Mini,Srirampura,Whitefield,,,0,,1,More than permitted people in there,0,,,,,
05-09-2025,06:29:00,CNR6177735,Incomplete,CUST632162,Prime Sedan,MG Road,BANASWADI,,,0,,0,,1,Customer Demand,,,,
27-09-2025,22:16:00,CNR9257288,Successful,CUST683333,Bike,Malleshwaram,Salarpuria,2.1,3.3,0,,0,,0,,522.1,18.02,4.6,4.5
26-09-2025,05:38:00,CNR9310823,Cancelled-Driver,CUST622169,Prime Plus,Banaswadi,RT Nagar,,,0,,1,More than permitted people in there,0,,,,,
23-09-2025,19:47:00,CNR6870505,Successful,CUST163115,Mini,Koramangala,Kaggadasapura,4.2,4.3,0,,0,,0,,763.84,13.3,4.6,4.9
02-09-2025,22:07:00,CNR9510525,Incomplete,CUST852236,Auto,Malleshwaram,Rajajinagar,,,0,,0,,1,Customer Demand,,,,
27-09-2025,18:59:00,CNR5131578,Cancelled-Driver,CUST682297,Bike,Jalahalli,Domlur,,,0,,1,The customer was coughing/sick,0,,,,,
14-09-2025,09:36:00,CNR8713446,Successful,CUST709294,Mini,Hebbal,Banashankari,2.2,4.9,0,,0,,0,,244.13,4.14,4,5
12-09-2025,12:25:00,CNR5952140,Successful,CUST385949,Prime SUV,New Thippasandra,Jalahalli,2.3,6,0,,0,,0,,609.48,12.94,5,4.3
17-09-2025,22:12:00,CNR3443560,Cancelled-Customer,CUST982372,Mini,Peenya,Yelahanka,,,1,Change of plans,0,,0,,,,,
04-09-2025,02:37:00,CNR1032636,Cancelled-Driver,CUST265246,Auto,Peenya,Jayanagar,,,0,,1,The customer was coughing/sick,0,,,,,
23-09-2025,22:53:00,CNR7665727,Successful,CUST871102,Mini,Malleswaram,New Thippasandra,13.5,16.3,0,,0,,0,,407.6,6.81,4.6,4
19-09-2025,20:15:00,CNR4228008,Successful,CUST776451,Prime Plus,Langford Town,Basavanagudi,4.1,4.8,0,,0,,0,,847.7,19.2,4,4.6
07-09-2025,03:44:00,CNR8732572,Cancelled-Driver,CUST547090,Prime Sedan,Chamarajpet,Gandhi Nagar,,,0,,1,The customer was coughing/sick,0,,,,,
07-09-2025,21:38:00,CNR7696618,Cancelled-Driver,CUST956588,Prime Plus,New Thippasandra,Electronic City,,,0,,1,The customer was coughing/sick,0,,,,,
07-09-2025,22:27:00,CNR9247884,Failed,CUST522663,Bike,Sanjay Nagar,MG Road,,,0,,0,,0,,,,,
03-09-2025,21:23:00,CNR1302616,Cancelled-Driver,CUST123960,Prime SUV,Peenya,HSR Layout,,,0,,1,Personal & Car related issues,0,,,,,
19-09-2025,02:32:00,CNR3168658,Successful,CUST346158,Prime SUV,Ulsoor,HSR Layout,2.3,5.6,0,,0,,0,,757.77,16.25,4.7,4.3
27-09-2025,21:52:00,CNR4300754,Successful,CUST529652,Prime Plus,Kumaraswamy Layout,Frazer Town,4,5.3,0,,0,,0,,545.63,9.34,4,4.8
01-09-2025,15:06:00,CNR0376182,Successful,CUST544249,Prime Plus,HSR Layout,Gottigere,3,5.3,0,,0,,0,,644.49,13.02,4.4,4.1
02-09-2025,13:23:00,CNR9940944,Successful,CUST950349,Bike,Hebbal Kempapura,Rajajinagar,12.2,14.4,0,,0,,0,,829.76,9.74,5,3.9
18-09-2025,20:57:00,CNR5856506,Failed,CUST739765,Auto,Salarpuria,Sompura,,,0,,0,,0,,,,,
26-09-2025,14:45:00,CNR1972869,Successful,CUST666552,Auto,Frazer Town,Jalahalli,3.9,3.1,0,,0,,0,,411.06,7.58,4.9,3.6
11-09-2025,04:27:00,CNR4593604,Cancelled-Customer,CUST132624,Prime SUV,Ejipura,Domlur,,,1,Driver is not moving towards pickup location,0,,0,,,,,
12-09-2025,05:46:00,CNR0239203,Successful,CUST926235,Prime SUV,Jayanagar,Indiranagar,3.2,4.8,0,,0,,0,,235.11,8.2,3.9,4.8
19-09-2025,16:41:00,CNR5358979,Successful,CUST767126,Prime SUV,Chamarajpet,Yeshwanthpur,7.6,8.3,0,,0,,0,,410.15,6.4,4.4,3.8
09-09-2025,08:39:00,CNR0961232,Incomplete,CUST296503,Mini,Hebbal Kempapura,Jalahalli,,,0,,0,,1,Other Issue,,,,
02-09-2025,17:49:00,CNR1206226,Cancelled-Customer,CUST915653,eBike,New Thippasandra,Koramangala 7th Block,,,1,Driver is not moving towards pickup location,0,,0,,,,,
22-09-2025,15:29:00,CNR9287067,Successful,CUST587256,Auto,Hebbal,Malleswaram,4.1,3.7,0,,0,,0,,105.48,5.48,5,4.7
20-09-2025,13:52:00,CNR1694115,Successful,CUST556318,Mini,Malleswaram,Kothanur,7,8.7,0,,0,,0,,303.79,9.95,3.5,5
19-09-2025,08:20:00,CNR4072739,Successful,CUST814440,Mini,Nayandahalli,Basavanagudi,4.6,6.7,0,,0,,0,,610.19,11.79,4.1,3.5
23-09-2025,07:53:00,CNR6480854,Successful,CUST421107,Prime SUV,Salarpuria,Langford Town,8,9,0,,0,,0,,152.76,1.14,4.2,4.5
21-09-2025,02:17:00,CNR1257706,Successful,CUST377036,Prime Sedan,Peenya,Peenya,2.4,4.1,0,,0,,0,,620.92,13.52,4.6,3.5
07-09-2025,07:48:00,CNR8292416,Cancelled-Driver,CUST667234,Prime Sedan,Whitefield,Jalahalli,,,0,,1,Personal & Car related issues,0,,,,,
12-09-2025,19:42:00,CNR0561727,Successful,CUST280857,Mini,Richmond Town,Kundalahalli,2.2,5,0,,0,,0,,316.56,8.68,3.9,4
06-09-2025,20:11:00,CNR0039513,Successful,CUST772582,Auto,Kalyan Nagar,Hebbal,3.5,4.8,0,,0,,0,,295.3,6.44,4.3,5
06-09-2025,15:13:00,CNR0624180,Successful,CUST907690,Bike,Ejipura,Banashankari,3.9,4.2,0,,0,,0,,583.06,19.74,4.4,4.9
21-09-2025,08:21:00,CNR4633024,Failed,CUST729214,Prime Plus,BANASWADI,Malleshwaram,,,0,,0,,0,,,,,
27-09-2025,19:44:00,CNR8635324,Cancelled-Customer,CUST963834,Prime Sedan,Yelahanka,Whitefield Main Road,,,1,Wrong Address,0,,0,,,,,
29-09-2025,17:00:00,CNR6003135,Successful,CUST943030,Mini,Kumaraswamy Layout,Banashankari,2.5,4.9,0,,0,,0,,797.04,19.38,5,4.8
20-09-2025,21:31:00,CNR5107323,Cancelled-Driver,CUST399337,Prime Sedan,Ulsoor,Koramangala 7th Block,,,0,,1,The customer was coughing/sick,0,,,,,
07-09-2025,21:41:00,CNR1831333,Successful,CUST306093,Bike,Chamarajpet,Domlur,2.1,3.3,0,,0,,0,,421.52,3.93,3.1,4.3
05-09-2025,22:31:00,CNR2267678,Successful,CUST825576,Auto,Kaggadasapura,Richmond Town,5.2,6.1,0,,0,,0,,3711.41,17.65,4.5,4.5
26-09-2025,14:50:00,CNR3226318,Failed,CUST477863,Mini,Basavanagudi,Peenya,,,0,,0,,0,,,,,
19-09-2025,00:05:00,CNR4208348,Successful,CUST148426,eBike,Gandhi Nagar,MG Road,2.3,3.6,0,,0,,0,,134.35,4.09,3.6,4
20-09-2025,09:14:00,CNR8494914,Successful,CUST159383,Prime Sedan,Koramangala 4th Block,Yelahanka,6,7.2,0,,0,,0,,334.75,3.62,3.9,3.9
24-09-2025,07:19:00,CNR1736962,Successful,CUST605357,Auto,Rajamahendri,Langford Town,5.8,5.7,0,,0,,0,,487.21,5.38,4.5,4.1
